39	135	1.11584	-2.15801	
55	135	0.972321	-2.24921	
71	135	1.49946	-2.2637	
87	135	1.61753	-2.43456	
103	135	1.88067	-2.41999	
119	135	2.08495	-2.48175	
135	135	2.49237	-2.39929	
151	135	2.81482	-2.67117	
167	135	2.8674	-2.61625	
183	135	3.62256	-2.16646	
199	135	3.80474	-2.07437	
215	135	4.21353	-1.58568	
231	135	4.65621	-1.08448	
247	135	4.63523	-0.461185	
263	135	4.81603	0.271987	
279	135	4.67674	0.872976	
295	135	3.97631	1.53759	
311	135	3.9858	1.86604	
327	135	3.75433	2.21734	
343	135	3.27808	2.37525	
359	135	2.91797	2.58974	
375	135	2.4006	2.46995	
391	135	2.17981	2.55019	
407	135	1.74864	2.4077	
423	135	1.59464	2.4046	
439	135	1.57452	2.32753	
455	135	1.22555	2.14106	
471	135	1.17064	2.07754	
487	135	1.09225	2.04606	
503	135	0.96475	1.97031	
7	151	0.88167	-2.04703	
23	151	0.955576	-2.17073	
39	151	1.14624	-2.26891	
55	151	1.18848	-2.3395	
71	151	1.33012	-2.43082	
87	151	1.60685	-2.67217	
103	151	1.8335	-2.79328	
119	151	2.13234	-2.7531	
135	151	2.34328	-2.94598	
151	151	3.25898	-3.22085	
167	151	3.21956	-2.8065	
183	151	3.58961	-2.44706	
199	151	4.28011	-2.43393	
215	151	4.56311	-1.94602	
231	151	4.87419	-0.951769	
247	151	4.99879	-0.64016	
263	151	5.11333	0.292305	
279	151	5.04381	0.878049	
295	151	4.63845	1.62915	
311	151	4.24293	2.26184	
327	151	3.61611	2.53203	
343	151	3.26193	2.69144	
359	151	2.84416	2.80613	
375	151	2.49053	2.76112	
391	151	2.13801	2.73148	
407	151	1.88449	2.71777	
423	151	1.6354	2.54815	
439	151	1.39893	2.43157	
455	151	1.15162	2.27443	
471	151	1.13063	2.30261	
487	151	0.980025	2.0402	
503	151	0.88237	2.02385	
7	167	0.782591	-2.18663	
23	167	0.871664	-2.12558	
55	167	1.16229	-2.53112	
71	167	1.17876	-2.76554	
87	167	1.34535	-2.89762	
103	167	1.61918	-3.05903	
119	167	2.06554	-3.12054	
135	167	2.35944	-3.39983	
151	167	2.80691	-3.25347	
167	167	2.99346	-3.44446	
183	167	3.48361	-3.26272	
199	167	4.19121	-2.84649	
215	167	4.69485	-2.26786	
231	167	5.09084	-1.68494	
247	167	5.20868	-0.618715	
263	167	5.49339	0.227807	
279	167	5.23965	1.10309	
295	167	4.86682	2.05031	
311	167	4.3177	2.77978	
327	167	3.83606	3.00656	
343	167	3.02346	3.23502	
359	167	2.77982	3.26074	
375	167	2.23175	3.23349	
391	167	2.01986	3.04313	
407	167	1.73815	2.98112	
423	167	-1.64015	-4.86215	
439	167	1.2277	2.58932	
455	167	1.1523	2.4692	
471	167	1.00325	2.35984	
487	167	0.789266	2.25495	
503	167	0.75224	2.15331	
7	183	0.67306	-2.19735	
23	183	0.770087	-2.40625	
39	183	0.814546	-2.47268	
55	183	0.985876	-2.65584	
71	183	1.04376	-2.86543	
87	183	1.27459	-3.01029	
103	183	1.39433	-3.39045	
119	183	1.86402	-3.53051	
135	183	2.03532	-3.75733	
151	183	2.61806	-3.84403	
167	183	3.13931	-3.82709	
183	183	3.52128	-3.67834	
199	183	4.09077	-3.57896	
215	183	4.55296	-2.8299	
231	183	5.01931	-1.81529	
247	183	5.32929	-0.937629	
263	183	5.30938	0.461404	
279	183	5.13831	1.72846	
295	183	4.60874	2.23083	
311	183	3.87147	3.2076	
327	183	3.63296	3.58114	
343	183	3.00978	3.71469	
359	183	2.39174	4.01683	
375	183	1.99882	3.45033	
391	183	1.83586	3.2901	
407	183	1.62518	3.18022	
423	183	1.3193	3.22906	
439	183	1.08684	2.73939	
455	183	-7.04425	-5.14811	
471	183	0.852523	2.50954	
487	183	0.735438	2.36164	
503	183	0.72127	2.17346	
7	199	0.503479	-2.21251	
23	199	0.789755	-2.54468	
39	199	0.70911	-2.56204	
55	199	0.802482	-2.93491	
71	199	0.860141	-3.11426	
87	199	0.992156	-3.28543	
103	199	1.23084	-3.34223	
119	199	1.32391	-3.88747	
135	199	1.73882	-4.10949	
151	199	2.13332	-4.22441	
167	199	2.76294	-4.23417	
183	199	3.31211	-4.39384	
199	199	3.59909	-4.02476	
215	199	4.31635	-3.08407	
231	199	4.82814	-1.98506	
247	199	4.93819	-0.755696	
263	199	4.90295	0.361823	
279	199	4.80236	1.88919	
295	199	4.07016	3.0403	
311	199	4.11912	3.84863	
327	199	3.35766	4.17042	
343	199	2.66025	4.28729	
359	199	2.33253	4.1591	
375	199	1.98879	3.96598	
391	199	1.59226	3.71638	
407	199	1.208	3.51749	
423	199	1.07674	3.13886	
439	199	0.901923	3.03627	
455	199	0.74555	2.74296	
471	199	0.697059	2.64029	
487	199	0.592724	2.37433	
503	199	0.486368	2.28142	
7	215	0.339676	-2.33389	
23	215	0.423598	-2.4155	
39	215	0.461843	-2.75354	
55	215	0.498239	-2.83772	
71	215	0.687801	-3.07778	
87	215	0.719071	-3.36317	
103	215	0.949064	-3.66586	
119	215	1.09113	-4.14702	
135	215	1.43744	-4.40748	
151	215	1.63621	-4.61789	
167	215	1.99484	-4.83908	
183	215	2.69076	-4.57601	
199	215	2.85405	-4.48058	
215	215	3.3501	-3.73437	
231	215	3.94459	-2.61384	
247	215	4.11274	-1.12651	
263	215	4.233	0.214106	
279	215	3.85175	2.27028	
295	215	4.10702	3.48499	
311	215	3.34471	4.12787	
327	215	2.94936	4.64533	
343	215	2.12822	4.77474	
359	215	1.82242	4.52234	
375	215	3.87967	-6.94082	
391	215	1.18801	3.6701	
407	215	1.0549	3.47915	
423	215	0.84657	3.39113	
439	215	1.32869	3.00298	
455	215	0.571085	2.81195	
471	215	0.63076	2.86906	
487	215	0.325614	2.60145	
503	215	0.348085	2.33047	
7	231	0.224142	-2.3964	
23	231	0.294388	-2.54011	
39	231	0.247489	-2.74736	
55	231	0.380216	-3.0276	
71	231	0.394419	-3.22113	
87	231	0.408444	-3.56231	
103	231	0.512586	-3.76773	
119	231	0.792005	-4.10733	
135	231	0.693626	-4.68074	
151	231	1.07197	-4.94606	
167	231	1.15853	-5.24514	
183	231	1.56738	-4.90904	
199	231	1.64094	-5.32623	
215	231	1.82336	-4.25664	
231	231	2.15483	-2.43141	
247	231	2.13944	-1.3286	
263	231	2.81107	0.596709	
279	231	2.25773	2.44787	
295	231	2.56873	3.4642	
311	231	1.90518	4.75015	
327	231	1.86534	5.05092	
343	231	1.46433	5.04176	
359	231	1.20602	4.91308	
375	231	0.717387	4.33417	
391	231	0.844883	4.18372	
407	231	0.666904	3.74877	
423	231	0.355134	3.42817	
439	231	0.332187	3.1011	
455	231	0.270657	2.88584	
471	231	0.28435	2.83552	
487	231	0.246633	2.55399	
503	231	0.215096	2.35858	
7	247	0.0252668	-2.49746	
23	247	0.117129	-2.51648	
39	247	0.0987516	-2.80305	
55	247	0.065295	-2.97729	
71	247	0.0539672	-3.41229	
87	247	0.108992	-3.45678	
103	247	0.0124924	-3.97321	
119	247	0.154945	-4.26819	
135	247	0.267273	-4.75065	
151	247	0.309546	-5.0424	
167	247	0.245411	-5.31178	
183	247	0.410908	-5.23639	
199	247	0.363257	-4.553	
215	247	0.562257	-3.88308	
231	247	0.406424	-2.8698	
247	247	0.898593	-0.441876	
263	247	0.660636	1.39783	
279	247	1.51167	3.11718	
295	247	0.859988	3.93086	
311	247	0.98791	4.91163	
327	247	1.24317	5.38907	
343	247	0.581201	5.35733	
359	247	0.291962	5.02713	
375	247	4.31197	1.45113	
391	247	0.352687	4.26079	
407	247	0.139912	3.90966	
423	247	0.188744	3.56694	
439	247	0.188598	3.27453	
455	247	0.133334	2.9852	
471	247	0.111498	2.8115	
487	247	0.0280467	2.58009	
503	247	0.0888109	2.44574	
7	263	-0.128872	-2.43214	
23	263	-0.0816567	-2.49921	
39	263	-0.113484	-2.74505	
55	263	-0.105785	-3.03291	
71	263	-0.111267	-3.50043	
87	263	-0.263603	-3.6452	
103	263	-0.325696	-3.98814	
119	263	-0.344222	-4.32182	
135	263	-0.480006	-4.64107	
151	263	-0.416848	-5.07997	
167	263	-0.78006	-5.31937	
183	263	-0.897596	-5.23904	
199	263	-0.711147	-5.17513	
215	263	-0.971634	-3.98402	
231	263	-6.08091	5.91267	
247	263	-6.9615	-6.99809	
263	263	-0.47442	0.954438	
279	263	-1.4434	2.51217	
295	263	-1.07042	4.56076	
311	263	-0.511631	4.96505	
327	263	-0.599878	5.35165	
343	263	-0.450654	5.25421	
359	263	-0.460754	5.09695	
375	263	-0.181491	4.69833	
391	263	-0.127786	4.14075	
407	263	-0.0905218	3.99876	
423	263	-0.142578	3.66175	
439	263	-0.0629134	3.16908	
455	263	-0.206827	3.16371	
471	263	-0.21487	2.74839	
487	263	-0.131386	2.51863	
503	263	-0.0388056	2.40155	
7	279	-0.259957	-2.28691	
23	279	-0.226034	-2.47667	
39	279	-0.286217	-2.7692	
55	279	-0.309622	-3.00384	
71	279	-0.651599	-3.26167	
87	279	-0.778433	-3.66089	
103	279	-0.810957	-4.01806	
119	279	-0.942404	-4.17497	
135	279	-1.1168	-4.58153	
151	279	-1.33915	-4.8473	
167	279	-1.45573	-5.09805	
183	279	-2.14306	-5.00785	
199	279	-2.59441	-4.50514	
215	279	-2.51726	-3.51139	
231	279	-3.04711	-2.26144	
247	279	-2.85759	-0.318697	
263	279	-2.61125	0.783018	
279	279	-2.59866	2.67569	
295	279	-1.95011	4.1372	
311	279	-6.90672	-5.03783	
327	279	-1.46677	5.08778	
343	279	-1.36437	5.1861	
359	279	-1.00236	4.85774	
375	279	-1.09173	4.32722	
391	279	-0.627194	4.19621	
407	279	-0.544759	3.82599	
423	279	-0.491358	3.46242	
439	279	-0.415259	3.3384	
455	279	-0.407062	3.00495	
471	279	-0.252673	2.82347	
487	279	-0.252042	2.58087	
503	279	-0.192877	2.39412	
7	295	-0.40389	-2.35284	
23	295	-0.32885	-2.72917	
39	295	-0.510171	-2.70442	
55	295	-0.503505	-2.9381	
71	295	-0.794485	-3.1491	
87	295	-0.833557	-3.34155	
103	295	-0.951937	-3.67243	
119	295	-1.23833	-3.98118	
135	295	-1.62992	-4.24636	
151	295	-1.80668	-4.56502	
167	295	-2.4197	-4.56856	
183	295	-2.73475	-4.55028	
199	295	-3.36189	-4.23234	
215	295	-3.36059	-3.83045	
231	295	-3.78347	-2.35524	
247	295	-4.09682	-0.796088	
263	295	-4.1221	0.84579	
279	295	-4.06454	2.84108	
295	295	-3.4335	3.6066	
311	295	-3.16741	4.31959	
327	295	-2.32235	4.7873	
343	295	-2.0673	4.78653	
359	295	-3.76247	-3.03311	
375	295	-1.16041	4.42583	
391	295	-1.07071	4.16697	
407	295	-0.954108	3.79308	
423	295	-0.786188	3.52777	
439	295	-0.666009	3.13797	
455	295	-0.459113	2.8639	
471	295	-0.439514	2.69571	
487	295	-0.521902	2.31514	
503	295	-0.320613	2.38098	
7	311	-0.560033	-2.28569	
23	311	-0.598655	-2.41905	
39	311	-0.774392	-2.66817	
55	311	-0.92256	-2.8545	
71	311	-0.937299	-2.98548	
87	311	-1.1299	-3.18458	
103	311	-1.33964	-3.41974	
119	311	-1.60027	-3.68997	
135	311	-2.05569	-3.91987	
151	311	-2.48127	-4.23158	
167	311	-2.97139	-4.19771	
183	311	-3.44171	-4.11536	
199	311	-3.9942	-3.58789	
215	311	-4.23304	-3.09219	
231	311	-4.71068	-1.99202	
247	311	-4.96533	-0.314531	
263	311	-5.16989	1.27301	
279	311	-4.95904	2.30763	
295	311	-4.39572	3.03491	
311	311	-3.80346	3.90182	
327	311	-3.21601	4.25801	
343	311	-2.6746	4.28063	
359	311	-2.30566	4.36555	
375	311	-1.89365	3.9711	
391	311	-1.4239	3.7052	
407	311	-1.33863	3.36758	
423	311	-0.961042	3.12307	
439	311	-0.791995	2.95555	
455	311	-0.786649	2.73984	
471	311	-0.762115	2.67584	
487	311	-0.601233	2.50757	
503	311	-0.470772	2.22061	
7	327	-0.709353	-2.19857	
23	327	-0.860463	-2.4206	
39	327	-0.949521	-2.53598	
55	327	-0.933308	-2.64437	
71	327	-1.26909	-3.01331	
87	327	-1.26392	-2.85366	
103	327	-1.53618	-3.16223	
119	327	-1.95571	-3.46168	
135	327	-2.25798	-3.56589	
151	327	-2.71046	-3.70411	
167	327	-2.72562	-3.74704	
183	327	-3.70155	-3.48899	
199	327	-4.41706	-3.07848	
215	327	-4.81635	-2.51913	
231	327	-5.33494	-1.35887	
247	327	-5.50497	-0.64228	
263	327	-5.34625	0.92306	
279	327	-4.92707	2.07805	
295	327	-4.42059	3.00801	
311	327	-4.22408	3.28056	
327	327	-3.42188	3.75841	
343	327	-3.12893	3.86067	
359	327	-2.42693	3.83756	
375	327	-2.11223	3.66701	
391	327	-1.767	3.32462	
407	327	-1.31054	3.04697	
423	327	-1.2551	3.0358	
439	327	-0.994423	2.85545	
455	327	-1.03087	2.60634	
471	327	-0.784387	2.54789	
487	327	-0.719221	2.33132	
503	327	-0.696468	2.18739	
7	343	-0.75946	-2.18874	
23	343	-0.968206	-2.27278	
39	343	-1.05946	-2.40983	
55	343	-1.17335	-2.53712	
71	343	-1.33216	-2.6517	
87	343	-1.50234	-2.67197	
103	343	-1.8126	-2.823	
119	343	-2.11094	-3.14526	
135	343	-2.36991	-3.08766	
151	343	-2.79564	-3.27973	
167	343	-3.29171	-3.08574	
183	343	-3.81007	-2.99955	
199	343	-4.31325	-2.5429	
215	343	-4.86736	-1.68051	
231	343	-5.15199	-1.01777	
247	343	-5.393	-0.154005	
263	343	-5.36186	0.671104	
279	343	-5.10936	1.48882	
295	343	-4.7195	2.29835	
311	343	-4.21731	2.7703	
327	343	-3.52227	3.20998	
343	343	-3.18082	3.15952	
359	343	-2.83272	3.22626	
375	343	-2.30659	3.1875	
391	343	-1.85545	3.09054	
407	343	-1.68143	2.94218	
423	343	-1.41097	2.71717	
439	343	-1.21086	2.59986	
455	343	-1.08895	2.50978	
471	343	-0.9219	2.29722	
487	343	-0.878062	2.28382	
503	343	-0.752359	2.18323	
7	359	-0.886739	-2.03437	
23	359	-0.976389	-2.18245	
39	359	-1.18374	-2.28269	
55	359	-1.17956	-2.26619	
71	359	-1.44759	-2.5792	
87	359	-1.65231	-2.54798	
103	359	-1.9394	-2.6671	
119	359	-2.12854	-2.73705	
135	359	-2.49096	-2.84108	
151	359	-2.92011	-2.78665	
167	359	-3.25307	-2.70793	
183	359	-3.92754	-2.59987	
199	359	-4.21225	-2.05965	
215	359	-4.75251	-1.5773	
231	359	-5.26543	-0.750405	
247	359	-5.1598	-0.198394	
263	359	-5.20611	0.493981	
279	359	-4.65929	1.3543	
295	359	-4.64541	1.94761	
311	359	-4.06242	2.47317	
327	359	-3.52889	2.59327	
343	359	-3.13347	2.74314	
359	359	-2.62038	2.81974	
375	359	-2.44098	2.84517	
391	359	-2.10952	2.70597	
407	359	-1.82682	2.75257	
423	359	-1.53431	2.44366	
439	359	7.31219	7.40526	
455	359	-1.11892	2.39593	
471	359	-1.0782	2.20351	
487	359	-1.02362	2.09386	
503	359	-0.824118	2.0693	
7	375	-1.03608	-1.95971	
23	375	-1.06509	-2.04483	
39	375	-1.19367	-2.06074	
55	375	-1.30252	-2.33663	
71	375	-1.60711	-2.2579	
87	375	-1.73274	-2.36237	
103	375	-1.95628	-2.35752	
119	375	-1.71489	-2.38516	
135	375	-2.5356	-2.4215	
151	375	-2.83148	-2.55637	
167	375	-3.32974	-2.41224	
183	375	-3.62059	-2.03271	
199	375	-4.01104	-1.86135	
215	375	-4.27289	-1.30524	
231	375	-4.58085	-1.00944	
247	375	-4.69516	-0.228129	
263	375	-4.80117	0.30015	
279	375	-4.49476	1.08588	
295	375	-4.35629	1.73649	
311	375	-3.95635	2.01317	
327	375	-3.46941	2.10998	
343	375	-3.16117	2.3484	
359	375	-2.68363	2.38944	
375	375	-2.41333	2.47871	
391	375	-2.14668	2.63816	
407	375	-1.95784	2.40377	
423	375	5.15616	-5.00522	
439	375	-1.40199	2.531	
455	375	-1.24665	2.1609	
471	375	-1.18019	2.12395	
487	375	-1.10681	1.96845	
503	375	-0.951578	1.94906	
7	391	-1.03858	-1.80934	
23	391	-1.06264	-1.96752	
39	391	-1.31293	-2.01563	
55	391	-1.36508	-2.08105	
71	391	-1.42854	-1.94586	
87	391	-1.83211	-2.08175	
103	391	-1.90784	-2.17859	
119	391	-2.15805	-2.10637	
135	391	-2.41089	-2.12723	
151	391	-2.71489	-2.05581	
167	391	-3.14359	-1.92284	
183	391	-3.55567	-1.9532	
199	391	-3.64937	-1.43904	
215	391	-4.0298	-1.04866	
231	391	-4.23255	-0.663862	
247	391	-4.3306	-0.0128378	
263	391	-4.27096	0.273654	
279	391	-4.10029	0.803735	
295	391	-4.18253	1.32311	
311	391	-3.72049	1.506	
327	391	-3.15215	1.99733	
343	391	-2.78776	2.04914	
359	391	-2.68925	2.08519	
375	391	-2.31329	2.21526	
391	391	-2.21412	2.21388	
407	391	-1.97237	2.20127	
423	391	-1.63182	2.22587	
439	391	-1.48036	2.10912	
455	391	-1.37087	2.02651	
471	391	-1.14055	2.0067	
487	391	-1.05729	1.99081	
503	391	-1.03269	1.84934	
7	407	-1.44456	-1.31764	
23	407	-1.21053	-1.86108	
39	407	-1.38738	-1.67463	
55	407	-1.54425	-2.02079	
71	407	-1.60827	-2.15865	
87	407	-1.81532	-2.00172	
103	407	-2.14113	-1.88597	
119	407	-2.20202	-1.97044	
135	407	-2.35828	-1.96848	
151	407	-2.62867	-1.70775	
167	407	-2.95176	-1.56398	
183	407	-3.28027	-1.53134	
199	407	-3.34495	-1.35338	
215	407	-3.71704	-0.929579	
231	407	-3.86452	-0.473154	
247	407	-3.85769	-0.0843415	
263	407	-3.90589	0.248015	
279	407	-3.82816	0.683652	
295	407	-3.55493	1.04665	
311	407	-3.37032	1.45897	
327	407	-3.25048	1.50159	
343	407	-2.8137	1.73686	
359	407	-2.73812	1.94335	
375	407	-2.41673	1.996	
391	407	-2.10397	1.97634	
407	407	-2.00612	1.97258	
423	407	-1.73876	1.94176	
439	407	-1.62257	1.91315	
455	407	-1.51333	1.87175	
471	407	-1.36141	1.96773	
487	407	-1.18678	1.78281	
503	407	-1.13438	1.71795	
7	423	-1.14872	-1.60613	
23	423	-1.24215	-1.64687	
39	423	-1.29576	-1.79701	
55	423	-1.58104	-1.89907	
71	423	-1.71424	-1.76823	
87	423	-1.71743	-1.71631	
103	423	-2.02831	-1.71613	
119	423	-2.12812	-1.69661	
135	423	-2.30477	-1.74163	
151	423	-2.65668	-1.45303	
167	423	-2.78657	-1.40624	
183	423	-3.10327	-1.3498	
199	423	-3.18803	-1.08792	
215	423	-3.519	-0.850792	
231	423	-3.52263	-0.413101	
247	423	-3.52291	-0.194686	
263	423	-3.64542	0.175834	
279	423	-3.38751	0.642247	
295	423	-3.32085	0.877531	
311	423	-3.22775	1.10204	
327	423	-3.01777	1.24069	
343	423	-2.8802	1.50997	
359	423	-2.62175	1.5402	
375	423	-2.37342	1.64744	
391	423	-2.09041	1.70281	
407	423	-1.9307	1.79832	
423	423	-1.82459	1.69261	
439	423	-1.67892	1.72661	
455	423	-1.4807	1.76997	
471	423	-1.4595	1.71597	
487	423	-1.15642	1.60032	
503	423	-1.13509	1.64469	
7	439	-1.18676	-1.61712	
23	439	-1.26376	-1.62989	
39	439	-1.32071	-1.47743	
55	439	-1.64446	-1.67334	
71	439	-1.56454	-1.59017	
87	439	-1.86882	-1.60978	
103	439	-1.95897	-1.61398	
119	439	-2.09597	-1.39982	
135	439	-2.24044	-1.56162	
151	439	-2.39461	-1.36514	
167	439	-2.47077	-1.07709	
183	439	-2.90717	-0.983167	
199	439	-2.66946	-0.924594	
215	439	-6.61773	-5.03547	
231	439	-3.18437	-0.450858	
